chrom	start	end	hgnc_symbol	hgnc_id	region_type
chr1	40665683	40666682	RIMS3	21292	promoter
chr1	40690704	40691703	NFYC	7806	promoter
chr1	40782787	40783786	KCNQ4	6298	promoter
chr1	40862364	40863363	CITED4	18696	promoter
chr1	40978696	40979695	CTPS1	2519	promoter
chr1	41021726	41022725	SLFNL1	26313	promoter
chr1	41242307	41243306	SCMH1	19003	promoter
chr1	41360931	41361930	FOXO6	24814	promoter
chr1	41484684	41485683	EDN2	3177	promoter
chr1	41918923	41919922	HIVEP3	13561	promoter
chr1	42152410	42153409	GUCA2B	4683	promoter
chr1	42164746	42165745	GUCA2A	4682	promoter
chr1	42335236	42336235	FOXJ3	29178	promoter
chr1	42379792	42380791	RIMKLA	28725	promoter
chr1	42455543	42456542	PPCS	25686	promoter
chr1	42456023	42457022	ZMYND12	21192	promoter
chr1	42462286	42463285	CCDC30	26103	promoter
chr1	42657423	42658422	PPIH	14651	promoter
chr1	42681418	42682417	YBX1	8014	promoter
chr1	42740237	42741236	CLDN19	2040	promoter
chr1	42767029	42768028	P3H1	19316	promoter
chr1	42766249	42767248	C1orf50	28795	promoter
chr1	42783991	42784990	TMEM269	52381	promoter
chr1	42816122	42817121	ERMAP	15743	promoter
chr1	42817398	42818397	SVBP	29204	promoter
chr1	42845613	42846612	ZNF691	28028	promoter
chr1	42958869	42959868	SLC2A1	11005	promoter
chr1	43146904	43147903	CFAP144	34347	promoter
chr1	43171330	43172329	CFAP57	26485	promoter
chr1	43268983	43269982	TMEM125	28275	promoter
chr1	43172291	43173290	EBNA1BP2	15531	promoter
chr1	43285582	43286581	C1orf210	28755	promoter
chr1	43299982	43300981	TIE1	11809	promoter
chr1	43336818	43337817	MPL	7217	promoter
chr1	43357981	43358980	CDC20	1723	promoter
chr1	43368012	43369011	ELOVL1	14418	promoter
chr1	43389801	43390800	MED8	19971	promoter
chr1	43388899	43389898	SZT2	29040	promoter
chr1	43453932	43454931	HYI	26948	promoter
chr1	43529883	43530882	PTPRF	9670	promoter
chr1	43649149	43650148	KDM4A	22978	promoter
chr1	43706536	43707535	ST3GAL3	10866	promoter
chr1	43932801	43933800	ARTN	727	promoter
chr1	43945950	43946949	IPO13	16853	promoter
chr1	43969010	43970009	DPH2	3004	promoter
chr1	43973960	43974959	ATP6V0B	861	promoter
chr1	43978210	43979209	B4GALT2	925	promoter
chr1	43990599	43991598	CCDC24	28688	promoter
chr1	44031463	44032462	SLC6A9	11056	promoter
chr1	44117821	44118820	KLF17	18830	promoter
chr1	44141632	44142631	KLF18	51793	promoter
chr1	44212471	44213470	DMAP1	18291	promoter
chr1	44355258	44356257	ERI3	17276	promoter
chr1	44404255	44405254	RNF220	25552	promoter
chr1	44674482	44675481	TMEM53	26186	promoter
chr1	44673714	44674713	ARMH1	34345	promoter
chr1	44738837	44739836	KIF2C	6393	promoter
chr1	44774540	44775539	RPS8	10441	promoter
chr1	44788171	44789170	BEST4	17106	promoter
chr1	44799377	44800376	PLK3	2154	promoter
chr1	44807352	44808351	DYNLT4	32315	promoter
chr1	44807523	44808522	BTBD19	27145	promoter
chr1	44843254	44844253	PTCH2	9586	promoter
chr1	44986596	44987595	EIF2B3	3259	promoter
chr1	45011254	45012253	UROD	12591	promoter
chr1	45011325	45012324	HECTD3	26117	promoter
chr1	45206606	45207605	ZSWIM5	29299	promoter
chr1	45325895	45326894	HPDL	28242	promoter
chr1	45339170	45340169	TOE1	15954	promoter
chr1	45339971	45340970	MUTYH	7527	promoter
chr1	45491164	45492163	TESK2	11732	promoter
chr1	45500074	45501073	CCDC163	27003	promoter
chr1	45499300	45500299	MMACHC	24525	promoter
chr1	45521885	45522884	PRDX1	9352	promoter
chr1	45549826	45550825	AKR1A1	380	promoter
chr1	45583041	45584040	NASP	7644	promoter
chr1	45624055	45625054	CCDC17	26574	promoter
chr1	45686534	45687533	GPBP1L1	28843	promoter
chr1	45687181	45688180	TMEM69	28035	promoter
chr1	45750654	45751653	IPP	6108	promoter
chr1	45802612	45803611	MAST2	19035	promoter
chr1	46132630	46133629	PIK3R3	8981	promoter
chr1	46174087	46175086	TSPAN1	20657	promoter
chr1	46176489	46177488	P3R3URF	53451	promoter
chr1	46202334	46203333	LURAP1	32327	promoter
chr1	46198435	46199434	POMGNT1	19139	promoter
chr1	46246763	46247762	RAD54L	9826	promoter
chr1	46303617	46304616	LRRC41	16917	promoter
chr1	46302698	46303697	UQCRH	12590	promoter
chr1	46339807	46340806	NSUN4	31802	promoter
chr1	46393317	46394316	FAAH	3553	promoter
chr1	46488836	46489835	DMBX1	19026	promoter
chr1	46535516	46536515	TMEM275	53938	promoter
chr1	46551648	46552647	KNCN	26488	promoter
chr1	46616812	46617811	MOB3C	29800	promoter
chr1	46604269	46605268	MKNK1	7110	promoter
chr1	46670854	46671853	TEX38	29589	promoter
chr1	46668365	46669364	ATPAF1	18803	promoter
chr1	46719115	46720114	EFCAB14	29051	promoter
chr1	46798046	46799045	CYP4B1	2644	promoter
chr1	46941477	46942476	CYP4A11	2642	promoter
chr1	47022669	47023668	CYP4X1	20244	promoter
chr1	47066231	47067230	CYP4Z1	20583	promoter
chr1	47136441	47137440	CYP4A22	20575	promoter
chr1	47190037	47191036	PDZK1IP1	16887	promoter
chr1	47232226	47233225	TAL1	11556	promoter
chr1	47314148	47315147	STIL	10879	promoter
chr1	47332790	47333789	CMPK1	18170	promoter
chr1	47415285	47416284	FOXE3	3808	promoter
chr1	47437044	47438043	FOXD2	3803	promoter
chr1	47997386	47998385	TRABD2B	44200	promoter
chr1	48221716	48222715	SLC5A9	22146	promoter
chr1	48472205	48473204	SPATA6	18309	promoter
chr1	48776892	48777891	BEND5	25668	promoter
chr1	50023955	50024954	AGBL4	25892	promoter
chr1	50107920	50108919	ELAVL4	3315	promoter
chr1	50423444	50424443	DMRTA2	13908	promoter
chr1	50960268	50961267	FAF1	3578	promoter
chr1	50969245	50970244	CDKN2C	1789	promoter
chr1	51101228	51102227	C1orf185	28096	promoter
chr1	51235273	51236272	RNF11	10056	promoter
chr1	51330563	51331562	TTC39A	18657	promoter
chr1	51519267	51520266	EPS15	3419	promoter
chr1	51616092	51617091	OSBPL9	16386	promoter
chr1	51878728	51879727	NRDC	7995	promoter
chr1	51990701	51991700	RAB3B	9778	promoter
chr1	52033811	52034810	KTI12	25160	promoter
chr1	52055192	52056191	TXNDC12	24626	promoter
chr1	52055295	52056294	BTF3L4	30547	promoter
chr1	52141089	52142088	ZFYVE9	6775	promoter
chr1	52366206	52367205	CC2D1B	29386	promoter
chr1	52404424	52405423	ORC1	8487	promoter
chr1	52403602	52404601	PRPF38A	25930	promoter
chr1	52553093	52554092	TUT4	28981	promoter
chr1	52601371	52602370	GPX7	4559	promoter
chr1	52632168	52633167	SHISAL2A	28757	promoter
chr1	52698348	52699347	COA7	25716	promoter
chr1	52725453	52726452	ZYG11B	25820	promoter
chr1	52841760	52842759	ZYG11A	32058	promoter
chr1	52921741	52922740	ECHDC2	23408	promoter
chr1	52926276	52927275	SCP2	10606	promoter
chr1	53061213	53062212	PODN	23174	promoter
chr1	53142639	53143638	SLC1A7	10945	promoter
chr1	53195824	53196823	CPT2	2330	promoter
chr1	53220635	53221634	CZIB	26059	promoter
chr1	53238519	53239518	MAGOH	6815	promoter
chr1	53328071	53329070	LRP8	6700	promoter
chr1	53458399	53459398	DMRTB1	13913	promoter
chr1	53739165	53740164	GLIS1	29525	promoter
chr1	53838297	53839296	NDC1	25525	promoter
chr1	53889798	53890797	YIPF1	25231	promoter
chr1	53893187	53894186	DIO1	2883	promoter
chr1	53945700	53946699	IFT25	25019	promoter
chr1	53945350	53946349	LRRC42	28792	promoter
chr1	54018187	54019186	LDLRAD1	32069	promoter
chr1	54053205	54054204	TMEM59	1239	promoter
chr1	54052608	54053607	TCEANC2	26494	promoter
chr1	54153001	54154000	CDCP2	27297	promoter
chr1	54199167	54200166	MRPL37	14034	promoter
chr1	54200031	54201030	CYB5RL	32220	promoter
chr1	54406395	54407394	SSBP3	15674	promoter
chr1	54547228	54548227	ACOT11	18156	promoter
chr1	54623526	54624525	FAM151A	25032	promoter
chr1	54640786	54641785	MROH7	24802	promoter
chr1	54714861	54715860	TTC4	12394	promoter
chr1	54764524	54765523	PARS2	30563	promoter
chr1	54801324	54802323	TTC22	26067	promoter
chr1	54805063	54806062	CIMAP2	26854	promoter
chr1	54979628	54980627	TMEM61	27296	promoter
chr1	54887196	54888195	DHCR24	2859	promoter
chr1	54997933	54998932	BSND	16512	promoter
chr1	55038548	55039547	PCSK9	20001	promoter
chr1	55215365	55216364	USP24	12623	promoter
chr1	56579564	56580563	PLPP3	9229	promoter
chr1	56644314	56645313	PRKAA2	9377	promoter
chr1	56819405	56820404	FYB2	27295	promoter
chr1	56853797	56854796	C8A	1352	promoter
chr1	56966016	56967015	C8B	1353	promoter
chr1	57424061	57425060	DAB1	2661	promoter
chr1	58546727	58547726	OMA1	29661	promoter
chr1	58577253	58578252	TACSTD2	11530	promoter
chr1	58700063	58701062	MYSM1	29401	promoter
chr1	58784048	58785047	JUN	6204	promoter
chr1	59296094	59297093	FGGY	25610	promoter
chr1	59813949	59814948	HOOK1	19884	promoter
chr1	59926774	59927773	CYP2J2	2634	promoter
chr1	60073771	60074770	C1orf87	28547	promoter
chr1	61081561	61082560	NFIA	7784	promoter
chr1	61725142	61726141	TM2D1	24142	promoter
chr1	61741480	61742479	PATJ	28881	promoter
chr1	62193849	62194848	L1TD1	25595	promoter
chr1	62319435	62320434	KANK4	27263	promoter
chr1	62436049	62437048	USP1	12607	promoter
chr1	62596520	62597519	ANGPTL3	491	promoter
chr1	62688387	62689386	DOCK7	19190	promoter
chr1	62783132	62784131	ATG4C	16040	promoter
chr1	63321567	63322566	FOXD3	3804	promoter
chr1	63366627	63367626	ALG6	23157	promoter
chr1	63522525	63523524	EFCAB7	29379	promoter
chr1	63592411	63593410	PGM1	8905	promoter
chr1	63523226	63524225	ITGB3BP	6157	promoter
chr1	63773017	63774016	ROR1	10256	promoter
chr1	64202623	64203622	UBE2U	28559	promoter
chr1	64469129	64470128	CACHD1	29314	promoter
chr1	64744075	64745074	RAVER2	25577	promoter
chr1	64966550	64967549	JAK1	6190	promoter
chr1	65147203	65148202	AK4	363	promoter
chr1	65308543	65309542	DNAJC6	15469	promoter
chr1	65419668	65420667	LEPROT	29477	promoter
chr1	65419668	65420667	LEPR	6554	promoter
chr1	65791895	65792894	PDE4B	8781	promoter
chr1	66533153	66534152	SGIP1	25412	promoter
chr1	66751459	66752458	DYNLT5	26882	promoter
chr1	66801277	66802276	INSL5	6088	promoter
chr1	66924857	66925856	DNAI4	26252	promoter
chr1	66923990	66924989	MIER1	29657	promoter
chr1	67054149	67055148	SLC35D1	20800	promoter
chr1	67165454	67166453	IL23R	19100	promoter
chr1	67134971	67135970	C1orf141	32044	promoter
chr1	67306873	67307872	IL12RB2	5972	promoter
chr1	67430403	67431402	SERBP1	17860	promoter
chr1	67684201	67685200	GADD45A	4095	promoter
chr1	67833468	67834467	GNG12	19663	promoter
chr1	68050628	68051627	DIRAS3	687	promoter
chr1	68232524	68233523	WLS	30238	promoter
chr1	68449955	68450954	RPE65	10294	promoter
chr1	68497083	68498082	DEPDC1	22949	promoter
chr1	69566922	69567921	LRRC7	18531	promoter
chr1	70205580	70206579	LRRC40	26004	promoter
chr1	70220380	70221379	SRSF11	10782	promoter
chr1	70354723	70355722	ANKRD13C	25374	promoter
chr1	70410268	70411267	CTH	2501	promoter
chr1	71047817	71048816	PTGER3	9595	promoter
chr1	71081036	71082035	ZRANB2	13058	promoter
chr1	72282540	72283539	NEGR1	17302	promoter
chr1	74198177	74199176	LRRIQ3	28318	promoter
chr1	74197242	74198241	FPGT	3825	promoter
chr1	74234387	74235386	TNNI3K	19661	promoter
chr1	74512612	74513611	LRRC53	25255	promoter
chr1	74673793	74674792	ERICH3	25346	promoter
chr1	74732152	74733151	TYW3	24757	promoter
chr1	74733051	74734050	CRYZ	2419	promoter
chr1	75133388	75134387	LHX8	28838	promoter
chr1	75611115	75612114	SLC44A5	28524	promoter
chr1	75723709	75724708	ACADM	89	promoter
chr1	75785256	75786255	RABGGTB	9796	promoter
chr1	75795882	75796881	MSH4	7327	promoter
chr1	75932405	75933404	ASB17	19769	promoter
chr1	76073746	76074745	ST6GALNAC3	19343	promoter
chr1	76866480	76867479	ST6GALNAC5	19342	promoter
chr1	77219431	77220430	PIGK	8965	promoter
chr1	77281019	77282018	AK5	365	promoter
chr1	77682659	77683658	ZZZ3	24523	promoter
chr1	77759853	77760852	USP33	20059	promoter
chr1	77778649	77779648	MIGA1	24741	promoter
chr1	77887624	77888623	NEXN	29557	promoter
chr1	77979073	77980072	FUBP1	4004	promoter
chr1	78003939	78004938	DNAJB4	14886	promoter
chr1	78044966	78045965	GIPC2	18177	promoter
chr1	78489974	78490973	PTGFR	9600	promoter
chr1	78619448	78620447	IFI44L	17817	promoter
chr1	78648831	78649830	IFI44	16938	promoter
chr1	79006731	79007730	ADGRL4	20822	promoter
chr1	81799934	81800933	ADGRL2	18582	promoter
chr1	83999133	84000132	TTLL7	26242	promoter
chr1	84143271	84144270	PRKACB	9381	promoter
chr1	84300708	84301707	SAMD13	24582	promoter
chr1	84397484	84398483	DNASE2B	28875	promoter
chr1	84478266	84479265	RPF1	30350	promoter
chr1	84505386	84506385	SPATA1	14682	promoter
chr1	84506582	84507581	GNG5	4408	promoter
chr1	84574441	84575440	CTBS	2496	promoter
chr1	84690462	84691461	SSX2IP	16509	promoter
chr1	84893207	84894206	LPAR3	14298	promoter
chr1	84997114	84998113	MCOLN2	13357	promoter
chr1	85061327	85062326	DNAI3	30711	promoter
chr1	85048501	85049500	MCOLN3	13358	promoter
chr1	85201017	85202016	SYDE2	25841	promoter
chr1	85259663	85260662	C1orf52	24871	promoter
chr1	85276633	85277632	BCL10	989	promoter
chr1	85465160	85466159	DDAH1	2715	promoter
chr1	85579761	85580760	CCN1	2654	promoter
chr1	85708434	85709433	ZNHIT6	26089	promoter
chr1	86156773	86157772	COL24A1	20821	promoter
chr1	86396324	86397323	ODF2L	29225	promoter
chr1	86423171	86424170	CLCA2	2016	promoter
chr1	86467927	86468926	CLCA1	2015	promoter
chr1	86546078	86547077	CLCA4	2018	promoter
chr1	86703576	86704575	SH3GLB1	10833	promoter
chr1	86914127	86915126	SELENOF	17705	promoter
chr1	86913635	86914634	HS2ST1	5193	promoter
chr1	87327880	87328879	LMO4	6644	promoter
chr1	88683273	88684272	PKN2	9406	promoter
chr1	88891568	88892567	GTF2B	4648	promoter
chr1	88992630	88993629	KYAT3	33238	promoter
chr1	88992630	88993629	RBMXL1	25073	promoter
chr1	89022867	89023866	GBP3	4184	promoter
chr1	89065209	89066208	GBP1	4182	promoter
chr1	89126115	89127114	GBP2	4183	promoter
chr1	89176004	89177003	GBP7	29606	promoter
chr1	89198943	89199942	GBP4	20480	promoter
chr1	89272861	89273860	GBP5	19895	promoter
chr1	89363059	89364058	GBP6	25395	promoter
chr1	89523829	89524828	LRRC8B	30692	promoter
chr1	89632120	89633119	LRRC8C	25075	promoter
chr1	89820032	89821031	LRRC8D	16992	promoter
chr1	89994110	89995109	ZNF326	14104	promoter
chr1	90717303	90718302	BARHL2	954	promoter
chr1	91022036	91023035	ZNF644	29222	promoter
chr1	91404838	91405837	HFM1	20193	promoter
chr1	91499851	91500850	CDC7	1745	promoter
chr1	91886152	91887151	TGFBR3	11774	promoter
chr1	91948401	91949400	BRDT	1105	promoter
chr1	92028985	92029984	EPHX4	23758	promoter
chr1	92075412	92076411	SETSIP	42937	promoter
chr1	92079345	92080344	BTBD8	21019	promoter
chr1	92216915	92217914	C1orf146	24032	promoter
chr1	92298988	92299987	GLMN	14373	promoter
chr1	92298059	92299058	RPAP2	25791	promoter
chr1	92486926	92487925	GFI1	4237	promoter
chr1	92785109	92786108	EVI5	3501	promoter
chr1	92831040	92832039	RPL5	10360	promoter
chr1	92961463	92962462	DIPK1A	32213	promoter
chr1	93078283	93079282	MTF2	29535	promoter
chr1	93179724	93180723	CCDC18	30370	promoter
chr1	93180414	93181413	TMED5	24251	promoter
chr1	93344907	93345906	DR1	3017	promoter
chr1	93447118	93448117	FNBP1L	20851	promoter
chr1	93681838	93682837	BCAR3	973	promoter
chr1	93879207	93880206	DNTTIP2	24013	promoter
chr1	93909431	93910430	GCLM	4312	promoter
chr1	94121149	94122148	ABCA4	34	promoter
chr1	94237585	94238584	ARHGAP29	30207	promoter
chr1	94417389	94418388	ABCD3	67	promoter
chr1	94541760	94542759	F3	3541	promoter
chr1	94819357	94820356	SLC44A3	28689	promoter
chr1	94927111	94928110	CNN3	2157	promoter
chr1	95072952	95073951	ALG14	28287	promoter
chr1	95116355	95117354	TLCD4	26477	promoter
chr1	95233210	95234209	RWDD3	21393	promoter
chr1	96720784	96721783	PTBP2	17662	promoter
chr1	97921035	97922034	DPYD	3012	promoter
chr1	98660721	98661720	SNX7	14971	promoter
chr1	99004862	99005861	PLPPR5	31703	promoter
chr1	99263492	99264491	PLPPR4	23496	promoter
chr1	99645113	99646112	PALMD	15846	promoter
chr1	99766636	99767635	FRRS1	27622	promoter
chr1	99849361	99850360	AGL	321	promoter
chr1	99968996	99969995	SLC35A3	11023	promoter
chr1	100037095	100038094	MFSD14A	23363	promoter
chr1	100132931	100133930	SASS6	25403	promoter
chr1	100132163	100133162	TRMT13	25502	promoter
chr1	100178257	100179256	LRRC39	28228	promoter
chr1	100249835	100250834	DBT	2698	promoter
chr1	100265216	100266215	RTCA	17981	promoter
chr1	100351506	100352505	CDC14A	1718	promoter
chr1	100537139	100538138	GPR88	4539	promoter
chr1	100718742	100719741	VCAM1	12663	promoter
chr1	100894843	100895842	EXTL2	3516	promoter
chr1	100895090	100896089	SLC30A7	19306	promoter
chr1	101025785	101026784	DPH5	24270	promoter
chr1	101236019	101237018	S1PR1	3165	promoter
chr1	101996927	101997926	OLFM3	17990	promoter
chr1	103108523	103109522	COL11A1	2186	promoter
chr1	103524699	103525698	RNPC3	18666	promoter
chr1	103570589	103571588	AMY2B	478	promoter
chr1	103616427	103617426	AMY2A	477	promoter
chr1	103654760	103655759	AMY1A	474	promoter
chr1	103696211	103697210	AMY1B	475	promoter
chr1	103748898	103749897	AMY1C	476	promoter
chr1	107055674	107056673	PRMT6	18241	promoter
chr1	107140039	107141038	NTNG1	23319	promoter
chr1	107965181	107966180	VAV3	12659	promoter
chr1	108200344	108201343	SLC25A24	20662	promoter
chr1	108244077	108245076	NBPF4	26550	promoter
chr1	108449343	108450342	NBPF6	31988	promoter
chr1	108559100	108560099	EEIG2	27637	promoter
chr1	108661094	108662093	HENMT1	26400	promoter
chr1	108691310	108692309	PRPF38B	25512	promoter
chr1	108711908	108712907	FNDC7	26668	promoter
chr1	108745674	108746673	STXBP3	11446	promoter
chr1	108875985	108876984	GPSM2	29501	promoter
chr1	108857095	108858094	AKNAD1	28398	promoter
chr1	108963485	108964484	CLCC1	29675	promoter
chr1	109042103	109043102	WDR47	29141	promoter
chr1	109076004	109077003	TAF13	11546	promoter
chr1	109089764	109090763	TMEM167B	30187	promoter
chr1	109113115	109114114	ELAPOR1	29618	promoter
chr1	109112748	109113747	CFAP276	32331	promoter
chr1	109212918	109213917	SARS1	10537	promoter
chr1	109248539	109249538	CELSR2	3231	promoter
chr1	109283146	109284145	PSRC1	24472	promoter
chr1	109307012	109308011	MYBPHL	30434	promoter
chr1	109397919	109398918	SORT1	11186	promoter
chr1	109426449	109427448	PSMA5	9534	promoter
chr1	109465546	109466545	SYPL2	27638	promoter
chr1	109482905	109483904	ATXN7L2	28713	promoter
chr1	109493094	109494093	CYB561D1	26804	promoter
chr1	109509728	109510727	AMIGO1	20824	promoter
chr1	109538872	109539871	GPR61	13300	promoter
chr1	109547615	109548614	GNAI3	4387	promoter
chr1	109618837	109619836	AMPD2	469	promoter
chr1	109619617	109620616	GNAT2	4394	promoter
chr1	109655099	109656098	GSTM4	4636	promoter
chr1	109667057	109668056	GSTM2	4634	promoter
chr1	109686817	109687816	GSTM1	4632	promoter
chr1	109711251	109712250	GSTM5	4637	promoter
chr1	109741039	109742038	GSTM3	4635	promoter
chr1	109763924	109764923	EPS8L3	21297	promoter
chr1	109909849	109910848	CSF1	2432	promoter
chr1	109983765	109984764	AHCYL1	344	promoter
chr1	110033624	110034623	STRIP1	25916	promoter
chr1	110070673	110071672	ALX3	449	promoter
chr1	110111443	110112442	UBL4B	32309	promoter
chr1	110149494	110150493	SLC6A17	31399	promoter
chr1	110209314	110210313	KCNC4	6236	promoter
chr1	110338377	110339376	RBM15	14959	promoter
chr1	110391027	110392026	SLC16A4	10925	promoter
chr1	110407695	110408694	LAMTOR5	17955	promoter
chr1	110450149	110451148	PROK1	18454	promoter
chr1	110519176	110520175	KCNA10	6219	promoter
chr1	110606359	110607358	KCNA2	6220	promoter
chr1	110674941	110675940	KCNA3	6221	promoter
chr1	110872148	110873147	CD53	1686	promoter
chr1	110963923	110964922	LRIF1	30299	promoter
chr1	111139223	111140222	CEPT1	24289	promoter
chr1	111140094	111141093	DRAM2	28769	promoter
chr1	111226713	111227712	CHI3L2	1933	promoter
chr1	111200647	111201646	DENND2D	26192	promoter
chr1	111289851	111290850	CHIA	17432	promoter
chr1	111345622	111346621	CIMAP3	27009	promoter
chr1	111427736	111428735	OVGP1	8524	promoter
chr1	111448464	111449463	ATP5PB	840	promoter
chr1	111449257	111450256	WDR77	29652	promoter
chr1	111472984	111473983	C1orf162	28344	promoter
chr1	111503634	111504633	ADORA3	268	promoter
chr1	111618789	111619788	RAP1A	9855	promoter
chr1	111503634	111504633	TMIGD3	51375	promoter
chr1	111754901	111755900	DDX20	2743	promoter
chr1	111739396	111740395	INKA2	28045	promoter
chr1	111989669	111990668	KCND3	6239	promoter
chr1	112395214	112396213	CTTNBP2NL	25330	promoter
chr1	112507965	112508964	WNT2B	12781	promoter
chr1	112618832	112619831	CAPZA1	1488	promoter
chr1	112619142	112620141	ST7L	18441	promoter
chr1	112673659	112674658	MOV10	7200	promoter
chr1	112707128	112708127	RHOC	669	promoter
chr1	112715333	112716332	PPM1J	20785	promoter
chr1	112717905	112718904	TAFA3	21590	promoter
chr1	112956197	112957196	SLC16A1	10922	promoter
chr1	113072198	113073197	LRIG2	20889	promoter
chr1	113389515	113390514	MAGI3	29647	promoter
chr1	113759487	113760486	PHTF1	8939	promoter
chr1	113812477	113813476	RSBN1	25642	promoter
chr1	113871713	113872712	PTPN22	9652	promoter
chr1	113887582	113888581	BCL2L15	33624	promoter
chr1	113904326	113905325	DCLRE1B	17641	promoter
chr1	113904800	113905799	AP4B1	572	promoter
chr1	113928324	113929323	HIPK1	19006	promoter
chr1	113978474	113979473	OLFML3	24956	promoter
chr1	114153870	114154869	SYT6	18638	promoter
chr1	114511204	114512203	TRIM33	16290	promoter
chr1	114581616	114582615	BCAS2	975	promoter
chr1	114670050	114671049	DENND2C	24748	promoter
